date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2014-05-22,0.005214966804797598,1.6771038571112236,1,0,0.004879546033375353,0.0035378629476863744,0.0018607590905751507,-0.0014934486236472966,9
2014-06-20,0.00878571325292692,1.8020909305600927,0,0,0.0084252950668149,0.006983622322366827,0.005181531391806734,0.0015773495306865481,9
2014-07-21,0.05219282352003758,1.7520744750286115,0,0,0.05184240862503186,0.05044074904500897,0.048688674569980356,0.04518452561992314,9
2014-08-18,-0.0038120473781070204,1.7295741068493846,1,0,-0.004157962199476897,-0.005541621484956405,-0.0072711955918057895,-0.010730343805504559,9
2014-09-16,-0.05058407355474736,1.7567879054001954,1,0,-0.0509354311358274,-0.052340861460147554,-0.05409764936554775,-0.05761122517634814,9
2014-10-14,0.06510211553612462,1.660594489809705,0,0,0.06476999663816267,0.06344152104631491,0.06178092655650521,0.0584597375768858,9
2014-11-11,-0.018159498330883424,1.7499741772990116,0,0,-0.018509493166343226,-0.019909472508182435,-0.021659446685481448,-0.025159395040079472,9
2014-12-10,-0.003650219952493948,1.7010156828830545,1,0,-0.003990423089070559,-0.005351235635377002,-0.007052251318260057,-0.010454282684026166,9
2015-01-09,0.03356971861488091,1.639810352846228,1,0,0.03324175654431166,0.03192990826203468,0.030290097909188452,0.027010477203495996,9
2015-02-09,0.07113281625796111,1.894745584562131,0,0,0.07075386714104868,0.06923807067339899,0.06734332508883685,0.06355383391971259,9
2015-03-10,0.00217921862007814,1.6756108234198521,1,0,0.0018440964553941696,0.0005036077966582878,-0.0011720030267615643,-0.004523224673601269,9
2015-04-08,-0.044888574945742304,1.8210009319388667,0,0,-0.04525277513213008,-0.046709575877681174,-0.04853057680962004,-0.05217257867349777,9
2015-05-06,0.05228255455134666,1.6428970132477803,0,0,0.0519539751486971,0.050639657538098876,0.0489967605248511,0.045710966498355536,9
2015-06-04,-0.03526004648108487,1.7904346457881297,0,0,-0.035618133410242496,-0.037050481126873,-0.038840915772661126,-0.04242178506423739,9
2015-07-02,-0.10399567443413367,1.7925239368561259,1,0,-0.10435417922150489,-0.1057881983709898,-0.10758072230784592,-0.11116577018155817,9
2015-07-31,-0.023655176208106456,1.8017302610554193,0,0,-0.02401552226031754,-0.025456906469161874,-0.027258636730217296,-0.030862097252328132,9
2015-08-28,0.07439681728736552,1.7916987065955214,0,0,0.07403847754604642,0.07260511858077,0.07081341987417449,0.06723002246098343,9
2015-09-28,0.004305080153626296,1.7122041219374236,0,0,0.003962639329238811,0.002592876031688872,0.0008806719097514486,-0.0025437363341233987,9
2015-10-26,0.0038990386008588883,1.7690339828208346,0,0,0.0035452318042947214,0.0021300046180380535,0.00036097063521721906,-0.00317709733042445,9
2015-11-23,-0.03162312180052597,1.743520606959934,1,0,-0.031971825921917954,-0.0333666424074859,-0.03511016301444584,-0.038597204228365704,9
2015-12-22,0.02315903453937496,1.753421885006856,1,0,0.02280835016237359,0.021405612654368102,0.019652190769361248,0.016145346999347537,9
2016-01-22,0.025949378329233948,1.5921151848500497,1,0,0.02563095529226394,0.024357263144383898,0.022765147959533848,0.019580917589833748,9
