offset,rebalances,mean_turnover,mean_names_without_target,mean_names_without_any_return,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.75723993411723,0.8533333333333334,0.008888888888888889,0.0014312064593164824,0.018033201387387676,0.17868247316001185,0.10092316872757172,0.5066666666666667,-0.44045621528433954,0.0010797584724930366,0.013604956753412261,0.17866802522645397,0.07614656699859176,0.5066666666666667,-0.4462106390341245,-0.000326033474800747,-0.004108021782489412,0.17861055011920587,-0.02299988315218609,0.48444444444444446,-0.5495403080976382,-0.0020832734089179777,-0.026249244952366517,0.17853941921793973,-0.14702212579914667,0.4666666666666667,-0.6674147466903839,-0.005597753277152437,-0.0705316912921207,0.17839953761354768,-0.3953580386789328,0.41333333333333333,-0.8306684819707572
11,225,1.755742795540958,0.8711111111111111,0.0044444444444444444,0.0006697321959580726,0.008438625669071715,0.19325806512323157,0.04366506341502902,0.49333333333333335,-0.5735257997502916,0.0003185836368498819,0.0040141538243085115,0.19324692000268748,0.020772149042544572,0.4888888888888889,-0.5777661767931398,-0.0010860105995828837,-0.013683733554744334,0.1932026197939542,-0.0708258178348601,0.47555555555555556,-0.6288796271423744,-0.002841753395123842,-0.03580609277856041,0.19314787550896326,-0.18538175832484777,0.4711111111111111,-0.7298768452035236,-0.0063532389862057575,-0.08005081122619254,0.19304049244991073,-0.41468403965537837,0.4222222222222222,-0.8664409554141013
12,225,1.7556893530232462,0.8977777777777778,0.0044444444444444444,-0.0007893648713576399,-0.009945997379106262,0.18151394300640417,-0.05479467425130724,0.49333333333333335,-0.7382685552990245,-0.001140502741962289,-0.01437033454872484,0.1815084509466407,-0.07917171059406698,0.49333333333333335,-0.7488982139722719,-0.0025450542243808856,-0.032067683227199155,0.18148682081119372,-0.17669428052056824,0.48444444444444446,-0.787303332908511,-0.0043007435774041316,-0.05418936907529206,0.18146054410028203,-0.29862893525407347,0.47555555555555556,-0.8275860681052162,-0.007812122283450622,-0.09843274077147783,0.18141052858912105,-0.5425966262102647,0.44,-0.8875542729707151
13,225,1.7470190869960218,0.7733333333333333,0.013333333333333334,0.00017652367232559623,0.0022241982713025123,0.1761573637247832,0.012626200939164006,0.5111111111111111,-0.7070384302847506,-0.00017288014507360887,-0.0021782898279274717,0.17616229209591197,-0.012365244582203195,0.5111111111111111,-0.7185406097606939,-0.0015704954146704244,-0.019788242224847347,0.17618235537647453,-0.11231682186654236,0.49333333333333335,-0.7602415219323648,-0.0033175145016664477,-0.04180068272099724,0.17620822129268843,-0.237223226103422,0.4711111111111111,-0.8038530099506833,-0.006811552675658491,-0.08582556371329698,0.17626257436613213,-0.4869188142856712,0.4177777777777778,-0.8857269488601883
14,225,1.7517614107029387,0.7422222222222222,0.008888888888888889,0.005126144308304353,0.06458941828463485,0.19594350748077655,0.32963285752640487,0.52,-0.4603707580808123,0.004775792026163765,0.060174979529663435,0.1959441760539103,0.3071026694516679,0.5111111111111111,-0.4712660388835169,0.0033743828976014133,0.04251722450977781,0.19594714212790565,0.21698313151219342,0.48,-0.5164211978970437,0.0016226214868984752,0.020445030734920787,0.195951506202865,0.10433719613134498,0.4622222222222222,-0.6063514462409594,-0.001880901334507403,-0.02369935681479328,0.1959624224331966,-0.12093827235102877,0.41333333333333333,-0.764571017659353
15,225,1.7507227288112537,0.7911111111111111,0.0,0.005431280679247411,0.06843413655851738,0.18740710969935986,0.3651629688345337,0.5022222222222222,-0.2331687157556943,0.005081136133485162,0.06402231528191304,0.18740628783839366,0.34162309077442216,0.49777777777777776,-0.2450592799821658,0.0036805579504361587,0.046375030175495595,0.1874032791537621,0.24746114574358893,0.49333333333333335,-0.29865547284953653,0.0019298352216249033,0.02431592379247378,0.18740014553048978,0.12975402833141136,0.47555555555555556,-0.3857753348727938,-0.001571610235997604,-0.01980228897356981,0.18739596918299337,-0.10567083731791876,0.4266666666666667,-0.6087027257702814
16,225,1.7493920152869475,0.8222222222222222,0.008888888888888889,0.0038579487032225817,0.048610153660604526,0.18121793479646103,0.2682414062118195,0.48444444444444446,-0.3999947014421731,0.0035080703001651907,0.044201685782081404,0.18121974578421027,0.2439120835911288,0.48,-0.4056793690596059,0.0021085566879356335,0.02656781426798898,0.18122730700159573,0.14659939888504248,0.4711111111111111,-0.4279039398123232,0.0003591646726486855,0.004525474875373437,0.1812374722969991,0.024969863119462463,0.4577777777777778,-0.5573682192171481,-0.0031396193579252105,-0.03955920390985765,0.18126018161447174,-0.21824541693330876,0.38222222222222224,-0.7527511724260771
17,225,1.7474716610518382,0.9244444444444444,0.0044444444444444444,0.003040484102634577,0.03831009969319567,0.16630023084314535,0.23036708667788816,0.49333333333333335,-0.32144387967240184,0.0026909897704242083,0.03390647110734502,0.16630772874992875,0.2038779037042171,0.4888888888888889,-0.32843395499682015,0.0012930124415827383,0.016291956763942503,0.16633803244925435,0.09794486879549197,0.47555555555555556,-0.3812125170436045,-0.00045445921946909946,-0.0057261861653106535,0.1663766139147988,-0.034417013488704754,0.43555555555555553,-0.4550159608014991,-0.0039494025415727765,-0.049762472023816985,0.16645611424414783,-0.29895250318548455,0.4,-0.6837444425506297
18,225,1.7541890684074648,0.9288888888888889,0.008888888888888889,0.0011816531838333443,0.014888830116300138,0.16177949420392362,0.09203162730582355,0.52,-0.4819840314942725,0.0008308153701518512,0.010468273663913324,0.16178956784793963,0.06470302012149566,0.52,-0.5007054708803682,-0.0005725358845741205,-0.007213952145633919,0.1618301623759163,-0.04457730277052176,0.5155555555555555,-0.5691219265758576,-0.0023267249529815848,-0.029316734407567966,0.16188158000333858,-0.18109987811438064,0.49333333333333335,-0.6660378206386091,-0.005835103089796516,-0.0735222989314361,0.1619866607593734,-0.45387872425280373,0.4444444444444444,-0.8260797202202927
19,225,1.761674780704525,0.8755555555555555,0.0044444444444444444,-0.0039081565214962935,-0.049242772170853294,0.16197220880784058,-0.3040198842338045,0.4888888888888889,-0.6836965434267814,-0.004260491477637198,-0.053682192618228694,0.1619743505130282,-0.3314240337942324,0.4888888888888889,-0.7053145672808909,-0.005669831302200817,-0.0714398744077303,0.16198327358990056,-0.44103241541220756,0.4577777777777778,-0.7850419574440832,-0.0074315060829053415,-0.0936369766446073,0.1619952289001213,-0.5780230521624776,0.44,-0.8559132634061204,-0.010954855644314393,-0.13803118111836135,0.1620218103018347,-0.8519296313330866,0.37333333333333335,-0.93540059857817
