offset,rebalances,mean_turnover,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,0.9987363144840214,0.0017768468049716454,0.02238826974264273,0.2858405803179617,0.07832432231189357,0.5511111111111111,-0.8091702146629492,0.0015770995420748412,0.019871454230143,0.2858204298277274,0.06952426123674968,0.5511111111111111,-0.815084438544319,0.0007781104904876246,0.00980419218014407,0.2857402408636106,0.03431155566507625,0.5422222222222223,-0.8369750798194397,-0.000220625823996398,-0.0027798853823546147,0.28564093455214096,-0.009732097350518835,0.5422222222222223,-0.8611423651571588,-0.00221809845296444,-0.027948040507351946,0.2854454256597863,-0.09791027634355004,0.5155555555555555,-0.8997191015376529
11,225,0.9994463609832814,0.002467838439461228,0.03109476433721147,0.29284280824179015,0.10618244143983759,0.5466666666666666,-0.8137369209799905,0.0022679491672645707,0.02857615950753359,0.2928235978343629,0.09758830817896663,0.5466666666666666,-0.8195399984801089,0.0014683920784779468,0.01850174018882213,0.2927471909493243,0.06320040212452407,0.5422222222222223,-0.8410104263442503,0.00046894571749466526,0.005908716040432782,0.2926526611555449,0.02019020096076386,0.5244444444444445,-0.8643131225173495,-0.001529947004471897,-0.019277332256345904,0.2924668682698703,-0.06591287543229676,0.5022222222222222,-0.901222590223587
12,225,1.0016773396243428,0.0021056484590766013,0.026531170584365174,0.2820945913057145,0.09405061777881639,0.5955555555555555,-0.8397601940068593,0.001905312991151733,0.024006943688511837,0.28207640785492194,0.08510794600326566,0.5911111111111111,-0.8447854603235165,0.0011039711194522593,0.013910036105098467,0.28200410482090593,0.04932565117778126,0.5777777777777777,-0.863368435397893,0.00010229377982791283,0.0012889016258317016,0.281914695878951,0.004571956143730557,0.56,-0.8835181470814621,-0.0019010608994207703,-0.023953367332701706,0.28173911471469326,-0.08501967274568314,0.5422222222222223,-0.9153841183838065
13,225,1.0027529822417887,0.001978354295919924,0.024927264128591038,0.28676346132111885,0.08692622140125933,0.5911111111111111,-0.8394534854780568,0.0017778036994715667,0.02240032661334174,0.28674739792486087,0.07811867439931054,0.5911111111111111,-0.844493451845491,0.0009756013136781346,0.012292576552344494,0.28668356805437456,0.04287855294870962,0.5822222222222222,-0.8631292980538591,-2.7151668563654635e-05,-0.0003421110239020484,0.28660473460339153,-0.0011936684311076278,0.5777777777777777,-0.8833333985073455,-0.0020326576330472307,-0.025611486176395106,0.2864502506369861,-0.08940989271066181,0.5555555555555556,-0.9152777794562588
14,225,0.999407696056328,0.0012054299608843665,0.015188417507143018,0.2933750308168695,0.051771336725053234,0.5688888888888889,-0.8224524174266934,0.0010055484216731014,0.012669910113081077,0.2933603928976115,0.04318889127443705,0.5688888888888889,-0.8279759125210088,0.00020602226482803929,0.002595880536833295,0.29330226529787107,0.008850530132104429,0.56,-0.8484142564857298,-0.0007933854312282883,-0.009996656433476431,0.2932305604435895,-0.03409145492323113,0.5555555555555556,-0.8706013917629358,-0.002792200823340945,-0.0351817303740959,0.2930903358315752,-0.12003715603339833,0.5333333333333333,-0.9057558440279969
15,225,1.0030871946276965,-0.00022283560013919044,-0.0028077285617537995,0.31471074451602354,-0.008921616470615427,0.5733333333333334,-0.8885955750773397,-0.00042345303906472965,-0.005335508292215594,0.3146962393342635,-0.016954471090925027,0.5688888888888889,-0.8921984576498206,-0.0012259227947668879,-0.015446627214062788,0.314638630469761,-0.049093231784668984,0.5644444444444444,-0.9054885184109507,-0.0022290099893945837,-0.028085525866371756,0.31456754650290575,-0.08928297333467083,0.5466666666666666,-0.9198339919441341,-0.004235184378649976,-0.0533633231709897,0.31442847159177806,-0.16971530250056752,0.5244444444444445,-0.9423536760592417
16,225,1.0041805230081242,-0.00049488190493118,-0.006235512002132867,0.31321704482155177,-0.019907958730934993,0.6088888888888889,-0.884229065120361,-0.000695718009532807,-0.008766046920113367,0.31320625306234945,-0.02798809677138957,0.6088888888888889,-0.8878638880339798,-0.0014990624279393049,-0.01888818659203524,0.3131635021567908,-0.06031413770107393,0.6,-0.901303970240954,-0.00250324295094743,-0.031540861181937614,0.31311100013850646,-0.10073380100981869,0.5911111111111111,-0.9159646483946449,-0.0045116039969636795,-0.05684621036174236,0.3130091201255997,-0.1816119937301889,0.5688888888888889,-0.939559973146439
17,225,1.000212520377418,-0.001087161283740085,-0.01369823217512507,0.31144432379782494,-0.043982924485781685,0.5822222222222222,-0.9011990183217282,-0.001287203787815567,-0.01621876772647614,0.3114330924581746,-0.05207785594799732,0.5822222222222222,-0.9043865590251896,-0.002087373804117504,-0.02630090993188055,0.31138856989873426,-0.08446331199771973,0.5822222222222222,-0.916146877426754,-0.0030875863244949216,-0.03890358768863601,0.31133382332039,-0.12495779377173803,0.5777777777777777,-0.9288457303809794,-0.005088011365249757,-0.06410894320214693,0.31122735424247827,-0.20598749540568803,0.5555555555555556,-0.9487923345469786
18,225,1.0024656248177573,-0.0006326108977813454,-0.007970897312044952,0.2920192548205075,-0.02729579361793914,0.5644444444444444,-0.8753288639470727,-0.0008331040227448984,-0.01049711068658572,0.2920066104778358,-0.0359481953830031,0.5644444444444444,-0.879296122593364,-0.001635076522599103,-0.020601964184748696,0.2919564609024803,-0.07056519359450036,0.56,-0.8939692741421945,-0.0026375421474168605,-0.03323303105745244,0.29189473688479767,-0.11385279300383054,0.5511111111111111,-0.9100240592162296,-0.0046424733970523765,-0.05849516480285994,0.29177450125470733,-0.20048072930059105,0.5244444444444445,-0.9352430027574639
19,225,1.0019091746067565,4.512379875522838e-05,0.0005685598643158775,0.2832006312415564,0.0020076221646233676,0.5777777777777777,-0.8370294284751375,-0.0001552580361661219,-0.001956251255693136,0.2831872947928496,-0.006907976776020712,0.5777777777777777,-0.8422602128728695,-0.0009567853758515276,-0.012055495735729248,0.2831343956716666,-0.04257870438923733,0.5733333333333334,-0.8615670648991187,-0.001958694550458285,-0.02467955133577439,0.28306927725383907,-0.0871855525092654,0.5688888888888889,-0.88243057595245,-0.0039625128996718,-0.049927662535864684,0.28294239494645135,-0.1764587542468276,0.5422222222222223,-0.9152425590257882
