,ols,ols__decile,ols__neutral,ols__neutral__decile,ridge,ridge__decile,ridge__neutral,ridge__neutral__decile,gbm,gbm__decile,gbm__neutral,gbm__neutral__decile,composite,composite__decile,composite__neutral,composite__neutral__decile
days,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515
first_date,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03
last_date,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29
net_return_10bp_hit_rate,0.4842942345924453,0.4882703777335984,0.46998011928429423,0.47037773359840956,0.4842942345924453,0.4870775347912525,0.4691848906560636,0.47077534791252484,0.48588469184890654,0.4974155069582505,0.4711729622266402,0.48986083499005967,0.5272365805168986,0.5232604373757456,0.5240556660039761,0.5260437375745527
net_return_10bp_max_drawdown,-0.29943606586003924,-0.4328650173091514,-0.1767160217239142,-0.27159380978754655,-0.29948668321422445,-0.4331153004643128,-0.17660975444040805,-0.27141632880430455,-0.14908409245603516,-0.1906615045647213,-0.1395880813019662,-0.15639024225525777,-0.23358936555863408,-0.335405769420134,-0.12513663828492416,-0.17487565895270107
net_return_10bp_market_beta,-0.2217473965988501,-0.32919782197291936,-0.054283402506453665,-0.07455672897134404,-0.2218645063693271,-0.3294950094158047,-0.05427874427770687,-0.07449078972944015,-0.0737392459858786,-0.13503725692391055,0.021425294153654278,-0.0031308716253741547,-0.18866804870797055,-0.27063954597426537,-0.04126171606557679,-0.05570796825864491
net_return_20bp_annualised_return,-0.025745793055031378,-0.041531631485261664,-0.02663006410257464,-0.037409741813670454,-0.02571620708444363,-0.04173320123286829,-0.026609580030635197,-0.03732319200612353,-0.022058728151592703,-0.02285715729531664,-0.025713854883099158,-0.028788880654545598,-0.0029203696446911897,-0.00718784063887849,-0.011868971904277421,-0.012429763778654988
net_return_20bp_annualised_volatility,0.0724392611440525,0.1101053281457774,0.03249111879935724,0.05225929449886042,0.07247491118216852,0.11012781696268605,0.032480093526824606,0.05223944428621801,0.03440945986795486,0.061637137897638604,0.021733138095924396,0.03209814662331497,0.08279528831376334,0.11457590890208673,0.041149011262763914,0.05842132354688478
net_return_20bp_sharpe,-0.35541214319998893,-0.3771991072972832,-0.8196105608742983,-0.7158485810497542,-0.3548290941648061,-0.37895240624817345,-0.8192581098530065,-0.71446380251733,-0.641065806793897,-0.37083417684441716,-1.1831634607761161,-0.8969016495685879,-0.035272171933553455,-0.06273431044759166,-0.28843881153027257,-0.21276073570431436
net_return_20bp_hit_rate,0.48031809145129223,0.4834990059642147,0.45566600397614315,0.4532803180914513,0.48031809145129223,0.48389662027833,0.45487077534791254,0.4540755467196819,0.4723658051689861,0.48389662027833,0.44930417495029823,0.47157057654075546,0.5216699801192843,0.5172962226640159,0.5125248508946322,0.5165009940357853
net_return_20bp_max_drawdown,-0.34203278831515527,-0.4856754701905165,-0.2506059048687439,-0.36753587271760635,-0.34207884408562894,-0.48590827475393206,-0.25044410369181136,-0.3673734236562616,-0.21896212406365867,-0.28867291319965704,-0.23778489446237872,-0.27460331343261113,-0.24892293034023538,-0.3594013106188273,-0.13645764832259666,-0.20425341239089223
net_return_20bp_market_beta,-0.22175100181152485,-0.32920840786744276,-0.05428434774161599,-0.07455679123237834,-0.22186809176439315,-0.32950541449178394,-0.054279690711072706,-0.07449085629625278,-0.07374853687365801,-0.13504327484468487,0.021418879864935646,-0.0031367938390936727,-0.18867843960453737,-0.27064910410796367,-0.04127379340745946,-0.05572141807438307
gross_return_hac_t,0.02074383375792487,-0.0357865504524687,0.21945005423028813,0.2999386817322627,0.02205112781357677,-0.04163328607299926,0.22169204557361982,0.3045715835237582,0.5995236891327805,1.0111469306919252,0.32703901455140655,1.134112590525454,0.9395121223218682,0.9399905538738094,1.108618493599616,1.467470333273353
