offset,rebalances,mean_turnover,mean_names_without_target,mean_names_without_any_return,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,0.9607822909799959,2.8044444444444445,0.0044444444444444444,0.0033284397281363306,0.041938340574517764,0.2455656088009555,0.1707826302685207,0.5688888888888889,-0.5660062557819014,0.0031362832699403337,0.0395171692012482,0.24554821821914014,0.16093445714185967,0.5688888888888889,-0.5784092483920102,0.0023676574371563363,0.029832483708169835,0.24547903053908504,0.12152762556808261,0.56,-0.6245981005449786,0.0014068751461763403,0.017726626841821885,0.24539338948811323,0.07223758911680284,0.56,-0.675326529826825,-0.0005146894357836521,-0.006485086890874017,0.24522492293579934,-0.02644546407940694,0.5288888888888889,-0.7572501435167582
11,225,0.960882042478854,2.8533333333333335,0.008888888888888889,0.0032453820144945434,0.040891813382631245,0.23311222137792323,0.17541685777313729,0.5555555555555556,-0.569123975158744,0.0030532056059987727,0.03847039063558454,0.23309789377334117,0.16503963211693465,0.5511111111111111,-0.5724001272579757,0.00228449997201569,0.02878469964739769,0.23304098331616874,0.12351775742529049,0.5466666666666666,-0.5980844070856425,0.0013236179295368351,0.01667758591216412,0.23297074570533843,0.07158660999118725,0.5377777777777778,-0.6523865444732604,-0.0005981461554208738,-0.00753664155830301,0.2328332754451633,-0.03236926312999464,0.5288888888888889,-0.7400847464967268
12,225,0.9592827009936462,2.8133333333333335,0.0,0.0023053235295775816,0.029047076472677527,0.23252972976457154,0.12491768902878231,0.5733333333333334,-0.6184695354542115,0.0021134669893788536,0.026629684066173553,0.23252258427523664,0.11452515096190416,0.5644444444444444,-0.6213835812022315,0.0013460408285839362,0.016960114440157596,0.2324943762210517,0.07294849327465973,0.5644444444444444,-0.6328251322928609,0.0003867581275902896,0.004873152407637649,0.23245995768928066,0.020963405724057582,0.5555555555555556,-0.6632269818522616,-0.0015318072743970023,-0.019300771657402228,0.23239392731144995,-0.08305196216050732,0.5244444444444445,-0.7480776344542518
13,225,0.9606882089452489,2.911111111111111,0.0,0.002954651196324378,0.037228605073687165,0.23590467151856,0.15781207228343577,0.5733333333333334,-0.6259079247519561,0.0027625135545353294,0.03480767078714515,0.23590264709979297,0.14755099705354557,0.5688888888888889,-0.6269151069492407,0.0019939629873791317,0.02512393364097706,0.2358949326335064,0.1065047619314925,0.56,-0.6384311195111382,0.0010332747784338818,0.01301926220826691,0.23588615183950237,0.055192990799753504,0.5511111111111111,-0.6551241374777905,-0.0008881016394566155,-0.011190080657153354,0.2358714649409701,-0.047441434511604944,0.5377777777777778,-0.6945714630789889
14,225,0.9671800626615139,2.911111111111111,0.013333333333333334,0.002045158253337609,0.025768993992053874,0.24744028568038254,0.10414227384678809,0.56,-0.7017865920136839,0.0018517222408053037,0.023331700234146827,0.2474450743515287,0.09429042099662506,0.56,-0.7041418176178218,0.0010779781906760928,0.013582525202518769,0.24746465142534213,0.054886728768276216,0.5555555555555556,-0.7133835390571724,0.00011079812801457903,0.0013960564129836958,0.24749007295380765,0.00564085822239933,0.5466666666666666,-0.7245424170757409,-0.0018235619973084492,-0.022976881166086458,0.2475440820466643,-0.09281935151152233,0.5244444444444445,-0.7615472532782468
15,225,0.9665829362452596,2.88,0.0,0.0019060676374740206,0.02401645223217266,0.2516139306450968,0.09544961270863829,0.5733333333333334,-0.7332001771186969,0.001712751050224968,0.021580663232834595,0.251614352726152,0.08576880849210623,0.5733333333333334,-0.7353371879693307,0.0009394847012287625,0.011837507235482408,0.25161648566025596,0.04704583328242629,0.5688888888888889,-0.7437203533545795,-2.709823501649981e-05,-0.0003414377612078976,0.2516201521771564,-0.0013569571365949415,0.56,-0.7538375575839621,-0.0019602641075070182,-0.02469932775458843,0.25163081950710214,-0.09815700558051596,0.5466666666666666,-0.7729224424198382
16,225,0.967285579840904,2.8933333333333335,0.0044444444444444444,0.0016035741065591439,0.020205033742645213,0.24919629435651477,0.08108079534175862,0.6,-0.7602794866978624,0.001410116990590965,0.01776747408144616,0.24920662244129044,0.07129615540466597,0.5911111111111111,-0.7622182011645562,0.0006362885267182408,0.008017235436649834,0.24924841114791083,0.03216564310170141,0.5733333333333334,-0.7698221753148906,-0.0003309970531226631,-0.004170562869345555,0.24930171840689558,-0.01672897762597291,0.5688888888888889,-0.7789961613254722,-0.0022655682128044714,-0.02854615948133634,0.24941190125729548,-0.11445387865388137,0.5377777777777778,-0.7962927912832324
17,225,0.9626523401533645,2.8666666666666667,0.0,0.0022695733873614415,0.028596624680754162,0.23286836276754874,0.12280167361892595,0.5733333333333334,-0.7247684907759986,0.0020770429193307685,0.02617074078356768,0.23288470300241396,0.112376383876516,0.5688888888888889,-0.7270108642744788,0.0013069210472080768,0.01646720519482177,0.2329505800987922,0.07068969387343092,0.5644444444444444,-0.7358045829640953,0.00034426870705471323,0.004337785708889387,0.23303408699899186,0.018614382834508468,0.5511111111111111,-0.7464112189619363,-0.001581035973252016,-0.019921053262975403,0.23320496394358414,-0.08542293837190623,0.5333333333333333,-0.7665373407587956
18,225,0.9616488640779073,2.9466666666666668,0.0044444444444444444,0.003685968279820335,0.04644320032573622,0.22991723757234983,0.20199964481184923,0.6133333333333333,-0.6671209434103762,0.0034936385070047545,0.0440198451882599,0.2299354570975411,0.1914443546198541,0.6133333333333333,-0.669830247339833,0.002724319415742428,0.03432642463835459,0.23000885580129812,0.14923957827088527,0.6044444444444445,-0.6804552871468653,0.0017626705516645207,0.022209648950972962,0.23010177460096717,0.09652098072467281,0.5866666666666667,-0.6932712294477714,-0.00016062717649129453,-0.002023902423790311,0.23029150759332867,-0.008788437076734573,0.5644444444444444,-0.7174253940318255
19,225,0.9593761743557442,2.933333333333333,0.013333333333333334,0.0032708472064578286,0.041212674801368636,0.2268955522330887,0.18163720882034332,0.5822222222222222,-0.694399757655801,0.003078971971586678,0.03879504684199214,0.2269091684181871,0.170971702520605,0.5822222222222222,-0.696830860765832,0.002311471032102082,0.029124535004486234,0.22696417719870943,0.12832216680162445,0.5733333333333334,-0.7063692661402439,0.0013520948577463378,0.017036395207603857,0.2270341615202474,0.07503890645146157,0.5644444444444444,-0.7178840611908429,-0.0005666574909651515,-0.007139884386160909,0.22717820318152954,-0.031428562626915825,0.5511111111111111,-0.7396158911506467
