,ols,ols__decile,ols__neutral,ols__neutral__decile,ridge,ridge__decile,ridge__neutral,ridge__neutral__decile,gbm,gbm__decile,gbm__neutral,gbm__neutral__decile,composite,composite__decile,composite__neutral,composite__neutral__decile
days,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515
first_date,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03,2014-01-03
last_date,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29,2023-12-29
gross_return_sharpe,0.08371261959826355,0.09570339638726415,0.22570451399932093,0.20760436627505968,0.08531959755380485,0.0996972772480309,0.2286736126888275,0.20800172257952393,0.09848866097195402,0.09927195823127831,0.07161737405955579,0.19281104537092034,0.2969002474174223,0.2970955157150234,0.35825502184457864,0.48565927016757493
gross_return_hit_rate,0.49582504970178926,0.4978131212723658,0.49582504970178926,0.4962226640159046,0.4962226640159046,0.4970178926441352,0.49662027833001987,0.49940357852882705,0.5057654075546719,0.5125248508946322,0.509741550695825,0.5184890656063619,0.5308151093439364,0.5272365805168986,0.5415506958250497,0.5359840954274354
gross_return_max_drawdown,-0.20611586718829866,-0.2983526144593378,-0.1181499180664135,-0.187620816700506,-0.20624952841991617,-0.2989668863052012,-0.11800253554686635,-0.187185716664087,-0.21600151409179658,-0.31324899533299877,-0.11928724365747156,-0.196116718499468,-0.22851677349940158,-0.32463458002115153,-0.11707666284360829,-0.1707187966489625
gross_return_market_beta,-0.13519793642337313,-0.20568249659846843,-0.03049069994571552,-0.04673383987977008,-0.13553945417263344,-0.20626507111376863,-0.03042905549007406,-0.04669508027370544,-0.13849895119917197,-0.22016828037683217,0.016633805919691703,-0.0054511734303646425,-0.18720215902390644,-0.2658486804392554,-0.038016604471176586,-0.05657445578145078
net_return_1bp_annualised_return,0.003180670396918524,0.006166515157572692,0.0048676846132352,0.007708269161242676,0.0032753553513395453,0.0065162587178225545,0.004948301313547319,0.007728823390164237,0.004758903026440191,0.007950832873047035,0.0008288423886736669,0.0075709124615911845,0.02391016867494682,0.03295588163823162,0.013612079966610891,0.027883892971226263
net_return_1bp_annualised_volatility,0.054260771548794794,0.08451081608657517,0.028001117689722375,0.04664737680264426,0.05435561683929777,0.0846416685318597,0.027995152164411067,0.04666534073109213,0.05939764634117241,0.09638401930520427,0.027239783246319618,0.04757136476430627,0.08431948562348847,0.11646822415879099,0.041181661182794455,0.06086729986193758
net_return_1bp_sharpe,0.058618230189710074,0.07296717086787503,0.1738389398299573,0.165245501239112,0.06025790050406612,0.07698641615707034,0.17675564985275788,0.1656223498870691,0.08011938720779722,0.08249119439468872,0.030427642583597002,0.15914852346787808,0.28356634884743986,0.2829602827402956,0.3305374182500916,0.4581095766441749
net_return_1bp_hit_rate,0.49502982107355864,0.49582504970178926,0.495427435387674,0.495427435387674,0.49582504970178926,0.495427435387674,0.495427435387674,0.49582504970178926,0.5053677932405567,0.512127236580517,0.5065606361829026,0.5168986083499006,0.530417495029821,0.5256461232604374,0.5395626242544732,0.5347912524850894
net_return_1bp_max_drawdown,-0.20700442172078726,-0.2994887495892792,-0.11972177004828577,-0.18962179084715203,-0.20713786892992447,-0.3001025099384199,-0.11957535575451095,-0.18918874034976751,-0.21683414329619888,-0.3150806911808678,-0.1223126917676115,-0.1968920087376258,-0.22979425889798444,-0.3262975695565141,-0.11786172171361242,-0.17181938446558231
net_return_1bp_market_beta,-0.1351983855887562,-0.20568362297482046,-0.03049072313041911,-0.046733583462055285,-0.13553990078699352,-0.20626623475150574,-0.03042907670313093,-0.046694839309990396,-0.13849955452225982,-0.22016905349631047,0.016633373933571848,-0.0054513200241442985,-0.18720214340727956,-0.2658489606472113,-0.03801654288296158,-0.05657422983076815
