offset,rebalances,mean_turnover,mean_names_without_target,gross_return_mean_period_return,gross_return_annualised_return,gross_return_annualised_volatility,gross_return_sharpe,gross_return_hit_rate,gross_return_max_drawdown,net_return_1bp_mean_period_return,net_return_1bp_annualised_return,net_return_1bp_annualised_volatility,net_return_1bp_sharpe,net_return_1bp_hit_rate,net_return_1bp_max_drawdown,net_return_5bp_mean_period_return,net_return_5bp_annualised_return,net_return_5bp_annualised_volatility,net_return_5bp_sharpe,net_return_5bp_hit_rate,net_return_5bp_max_drawdown,net_return_10bp_mean_period_return,net_return_10bp_annualised_return,net_return_10bp_annualised_volatility,net_return_10bp_sharpe,net_return_10bp_hit_rate,net_return_10bp_max_drawdown,net_return_20bp_mean_period_return,net_return_20bp_annualised_return,net_return_20bp_annualised_volatility,net_return_20bp_sharpe,net_return_20bp_hit_rate,net_return_20bp_max_drawdown
10,225,1.7572958519749642,0.9066666666666666,0.0014960489311446653,0.018850216532422782,0.1776641474329909,0.10610028418667007,0.5111111111111111,-0.4391884225116899,0.0011445897607496721,0.014421830985445869,0.17764973588637697,0.08118126893625066,0.5111111111111111,-0.4441756742822437,-0.0002612469208302976,-0.0032917112024617497,0.17759240767271542,-0.018535202296080338,0.4888888888888889,-0.543893625685958,-0.002018542772805263,-0.02543363893734631,0.1775214634207478,-0.14327078228881795,0.4622222222222222,-0.6634553967392232,-0.00553313447675519,-0.0697174944071154,0.17738196524901365,-0.3930359792171886,0.41333333333333333,-0.8286466300212321
11,225,1.7557236879419569,0.9333333333333333,0.0007415221686847482,0.009343179325427827,0.1928414722953107,0.04845005181831432,0.49333333333333335,-0.5739827858224229,0.00039037743109635644,0.004918755631814091,0.19283036276540172,0.02550820089364387,0.4888888888888889,-0.5783476657427755,-0.001014201519257209,-0.012778939142640833,0.19278620417293638,-0.06628554775204584,0.48,-0.6275246771169343,-0.0027699252071991653,-0.03490105761070948,0.1927316352278298,-0.1810862942632777,0.4711111111111111,-0.7288874581507085,-0.006281372583083079,-0.0791452945468468,0.19262459723865988,-0.4108784427400339,0.4266666666666667,-0.8664366367487849
12,225,1.755769103188183,0.9288888888888889,-0.0008164439616255336,-0.010287193916481722,0.1814420812945537,-0.056696846966726853,0.4888888888888889,-0.7421505308898579,-0.0011675977822631712,-0.014711732056515957,0.18143668175272287,-0.08108466223255968,0.4888888888888889,-0.7526249015008213,-0.0025722130648137163,-0.032409884616652826,0.1814154221443095,-0.1786501072156474,0.48444444444444446,-0.7904680821481851,-0.004327982168001901,-0.05453257531682395,0.1813896096131201,-0.3006378117971293,0.4711111111111111,-0.8302511462607436,-0.007839520374378265,-0.09877795671716615,0.18134052584217003,-0.5447097732755979,0.4311111111111111,-0.8893031266485126
13,225,1.7471308001149615,0.8,0.00013869708757477433,0.0017475833034421564,0.17623459315494097,0.009916233085440415,0.52,-0.7084445167912996,-0.0002107290724482179,-0.0026551863128475455,0.1762394594150686,-0.015065787886889791,0.52,-0.719892600157001,-0.0016084337125401873,-0.02026626477800636,0.17625927401182148,-0.11497984938169625,0.5022222222222222,-0.761396988702448,-0.0033555645126551476,-0.042280112859454856,0.17628482853674018,-0.239839770730146,0.48,-0.8048021854644833,-0.006849826112885071,-0.0863078090223519,0.17633855705838974,-0.4894437748732027,0.4222222222222222,-0.8854622943788318
14,225,1.7518304209475466,0.7822222222222223,0.00509308489062556,0.06417286962188205,0.19580478931773376,0.3277390192828649,0.5155555555555555,-0.45466615799089893,0.004742718806436048,0.05975825696109421,0.195805658114886,0.3051916759526528,0.5066666666666667,-0.46334844495523764,0.0033412544696780114,0.04209980631794294,0.19580942466458015,0.2150039835419544,0.47555555555555556,-0.5054160153151004,0.001589424048730464,0.020026743014003846,0.19581478838163802,0.102273904741925,0.4622222222222222,-0.5972872314175248,-0.0019142367931646294,-0.02411938359387433,0.1958277006788608,-0.12316635241215379,0.4088888888888889,-0.761712307622088
15,225,1.7508420291570108,0.8355555555555556,0.0053914262410979606,0.06793197063783431,0.18694633765935825,0.3633768464703258,0.49777777777777776,-0.23335388814684066,0.005041257835266558,0.06351984872435862,0.18694562049699828,0.3397771424411547,0.49777777777777776,-0.24732750176176932,0.0036405842119409475,0.04587136107045594,0.18694303159138526,0.24537614844462485,0.49333333333333335,-0.3007666698019119,0.001889742182783937,0.023810751503077605,0.18694042490382962,0.1273708001644209,0.48,-0.3783291615630613,-0.0016119418755300844,-0.020310467631679062,0.18693730977914821,-0.10864854991052504,0.4222222222222222,-0.6083091286368434
16,225,1.7493902481849035,0.8666666666666667,0.00389995382538381,0.049139418199836006,0.18061835409593804,0.272062152519311,0.48444444444444446,-0.39727160111793447,0.0035500757757468302,0.04473095477441006,0.18062031783839103,0.24765184398818754,0.48,-0.4029814180177066,0.002150563577198906,0.027097101072706218,0.18062849003198714,0.15001565405273362,0.4711111111111111,-0.42530437048076586,0.00040117332901400387,0.005054783945576449,0.1806394189455168,0.02798272921316824,0.4533333333333333,-0.5547772584158011,-0.0030976071673558033,-0.03902985030868312,0.18066365511893956,-0.2160359829041868,0.38222222222222224,-0.7512986642942641
17,225,1.747533125444251,0.9733333333333334,0.003023590261393754,0.0380972372935613,0.16612812020418016,0.2293244349405615,0.5066666666666667,-0.32362419317646063,0.002674083636304904,0.03369345381744179,0.16613563790138042,0.20280690069305013,0.5022222222222222,-0.3305933164181303,0.0012760571359495038,0.016078319912963747,0.1661660207119751,0.09676057622414394,0.48,-0.3874349536417939,-0.0004714759894947469,-0.005940597467633811,0.16620470095209347,-0.03574265609578707,0.44,-0.4605129722767437,-0.00396654224038325,-0.049978432228828945,0.16628439844180312,-0.3005599605083853,0.4,-0.6846565695669502
18,225,1.7543291805939463,0.9688888888888889,0.0011102534400194669,0.013989193344245282,0.1614336580511626,0.08665598929692678,0.5244444444444445,-0.48140020144488993,0.0007593876039006783,0.009568283809148547,0.16144362970349535,0.05926702606179938,0.5244444444444445,-0.5001429160026303,-0.0006440757405744785,-0.008115354331238429,0.16148381664284484,-0.050254907890784066,0.5155555555555555,-0.568637062655546,-0.002398404921168425,-0.030219902006722157,0.16153472563803595,-0.18707991044871902,0.49333333333333335,-0.6699690164873792,-0.005907063282356317,-0.0744289973576896,0.16163879199237097,-0.46046494433837704,0.44,-0.8281384352325816
19,225,1.76181953753518,0.9244444444444444,-0.004000287763537544,-0.050403625820573054,0.1617682006861009,-0.31157931909236924,0.49333333333333335,-0.6901953917117409,-0.00435265167104458,-0.05484341105516171,0.16177017759883353,-0.33902052819132944,0.4888888888888889,-0.7113732024874015,-0.005762107301072723,-0.07260255199351631,0.16177844259571936,-0.44877766671884983,0.4622222222222222,-0.7893596460383981,-0.007523926838607904,-0.09480147816645959,0.16178957776576644,-0.5859554087205173,0.43555555555555553,-0.8588166374591575,-0.011047565913678266,-0.13919933051234615,0.1618145271347227,-0.860240010443885,0.36444444444444446,-0.9367105974854507
